zonei,Oi_road,Oi_bus,Oi_rail,Oi_all,Dj_road,Dj_bus,Dj_rail,Dj_all
4114,183.60214550821223,78.63054724216299,203.76730724962482,466.00000000000006,728.8825604004079,428.305220589487,635.7042735427268,1792.8920545326218
4115,275.00984051459005,76.8351329520996,413.1550265333104,765.0,482.99297981045737,121.88262520015087,571.4975256780416,1176.3731306886498
4116,1104.4341084076877,547.7743344668329,961.791557125479,2613.9999999999995,592.1269953239628,334.39867050861034,430.1976161890553,1356.7232820216284
4117,1134.9161014588833,606.3014871314195,806.7824114096974,2548.0000000000005,468.8857718121911,287.8645012558509,296.7497328909506,1053.5000059589925
4118,473.4842988583917,257.76623686938274,1056.7494642722256,1788.0,704.5587471441758,391.7255580480703,1202.3389194077304,2298.6232245999763
4119,729.7755478661775,368.35411342670113,919.8703387071213,2018.0,973.4351617460887,507.54316010623603,887.9863175946924,2368.9646394470174
4120,363.3427533294819,243.4200125634526,408.2372341070652,1014.9999999999998,720.27478298947,525.6107979144989,547.8204008667998,1793.7059817707686
4121,236.41405937434757,98.7736442147671,391.81229641088515,726.9999999999998,272.49409199727825,169.78432428079165,516.0012227398548,958.2796390179248
4122,387.01496698343124,178.24773529053022,335.73729772603843,900.9999999999998,645.2993563227478,321.6950068873845,654.0577973648024,1621.0521605749348
4123,757.3682248898973,388.3203284716308,1012.3114466384727,2158.000000000001,766.4118155059735,392.42996683636125,977.4862636031969,2136.328045945532
4124,261.74706926444276,177.14534565022134,433.10758508533576,871.9999999999998,269.9072355563545,191.98779243186118,430.2815918175492,892.1766198057649
4125,318.5549293150554,70.92676086715606,236.51830981778866,626.0000000000001,198.65636665492295,53.71872626115144,152.158780733063,404.5338736491374
4126,438.2448197396827,219.1527884620163,562.602391798301,1220.0,369.68129633253176,192.73005894021549,453.96025116446367,1016.3716064372109
4127,355.1283398622339,126.94834176812365,722.9233183696426,1205.0000000000002,253.44031496401428,100.37335721081183,471.09805338798213,824.9117255628082
4128,775.968293829898,514.5544490063038,974.477257163798,2265.0,841.4146756249578,431.94500697944267,990.4883720034651,2263.8480546078654
4129,250.5858317070625,217.70918120970939,280.70498708322805,749.0,534.8649923540634,501.7909544772203,548.8919902111166,1585.5479370424005
4130,1533.9434214809771,1006.901978478679,1775.154600040344,4316.0,683.6858679659084,497.3256689811912,791.5067694099497,1972.5183063570494
4131,1451.1044749188293,1308.5174751727257,1512.3780499084448,4272.0,732.054289195077,537.6898351031248,779.8689448301801,2049.613069128382
4132,719.0595079980071,607.3109025012183,881.629589500775,2208.0,753.1951089318582,567.6782869330372,851.8524808190643,2172.7258766839595
4133,855.8585013316225,663.1617044739437,985.9797941944336,2504.9999999999995,1210.0309779049949,830.425301222899,1411.1687835082187,3451.6250626361125
4134,266.94556683412463,171.2047392100074,370.8496939558679,809.0,639.2467403765662,424.0306316789667,931.0202396813913,1994.2976117369242
4135,760.416017739467,673.5391783099643,809.0448039505688,2243.0,1253.974207463996,868.5110778112816,1371.6232873498816,3494.108572625159
4136,683.6936968194887,489.23573120455126,2235.0705719759603,3408.0,353.7800194420481,295.8178630938826,1100.4461196755822,1750.0440022115129
4137,128.33339273597534,96.34604368023435,627.3205635837904,852.0000000000001,133.13749444921967,107.96271567309704,515.0056912811311,756.1059014034479
4138,2730.379609815217,1426.1278226013344,3182.4925675834497,7339.000000000002,743.5821737281773,344.24820663235954,917.9326501342824,2005.7630304948193
4139,478.541656792682,402.294136605315,707.1642066020029,1587.9999999999998,604.5773948850488,504.1781480358949,809.1594897099827,1917.9150326309264
4140,1433.8357856443963,723.8415346711197,1560.3226796844845,3718.000000000001,668.2257934489705,344.9876296365164,681.764123190694,1694.9775462761809
4141,439.23475826189684,257.3120922044036,280.45314953369945,976.9999999999998,736.8934765934396,349.55064202579234,476.90698447541007,1563.351103094642
4142,688.936547111469,426.5386004112453,748.5248524772859,1864.0000000000005,1222.159272775027,751.3048927050446,1492.1232336268288,3465.5873991069
4143,543.5260918264839,422.70433477834206,530.7695733951738,1496.9999999999998,446.0735182031874,303.70541379142463,425.5854511328052,1175.3643831274173
4144,454.60238907872514,239.37239495434233,799.0252159669324,1492.9999999999998,164.547859059408,104.80042122597474,208.08653666218785,477.43481694757065
4145,1267.096052376277,751.5629390194368,1185.341008604286,3203.9999999999995,485.2986060772328,272.318292736021,474.3343468182595,1231.9512456315133
4146,343.34550477705767,159.01841156406,379.6360836588822,881.9999999999999,646.9498957054532,269.52213817069173,634.1042260644798,1550.5762599406248
4147,730.4407267595479,209.9636408431791,850.5956323972732,1791.0000000000002,276.5243099287793,107.79169968604447,294.7520411050335,679.0680507198573
4148,160.55562181834668,114.41589711365333,228.02848106800002,503.0,122.04967405780802,89.76594888916134,149.57463859284445,361.3902615398138
4149,551.589408797342,47.83399534844976,565.5765958542084,1165.0000000000002,223.58630235680113,29.149675368215405,216.08874984790697,468.8247275729235
4150,257.7365443696209,76.68074076877579,444.58271486160316,778.9999999999998,498.62723787263394,161.10215069562264,781.4883982367218,1441.2177868049785
4151,726.7042047332711,298.3746244147506,644.9211708519786,1670.0000000000002,1624.1429267753176,670.3211720340461,1316.0277043510657,3610.4918031604293
4152,331.1058860036751,169.38048407754727,346.5136299187776,847.0,310.08926643342795,148.60520581520063,373.4051000502163,832.0995722988448
4153,437.62690101137196,270.514023641489,510.859075347139,1219.0,1128.7804763797874,655.5681453706846,1153.9212955093071,2938.269917259779
4154,418.64001271240136,111.74553722718721,566.6144500604114,1097.0,660.3939003390142,149.73055246503145,863.7376263935065,1673.8620791975522
4155,361.00007439413355,112.15483091017121,508.84509469569537,982.0000000000001,566.8090228288157,135.98099711636047,834.2340765743211,1537.0240965194973
4156,1943.6432599896139,1346.1176001078843,665.2391399025016,3955.0,726.0851394851366,477.3303046890531,360.4295331288218,1563.8449773030113
4157,175.26006390555614,66.2574580238025,222.48247807064138,464.0,782.2273895151081,192.3656539711738,998.8011208935591,1973.394164379841
4158,607.0172676355174,298.7118139906516,696.2709183738311,1602.0000000000002,1368.3107197855563,677.323309564145,1423.8191530436693,3469.4531823933708
4159,563.9199497728392,277.4828464482891,722.5972037788715,1563.9999999999998,613.2896266015666,224.87585441190157,788.6797694697805,1626.8452504832487
4160,266.2573249147636,138.27231132662078,291.47036375861575,696.0000000000002,757.0488562493971,445.2692655143759,787.6806003188269,1989.9987220826
4161,237.11533189540108,134.14352619701828,261.7411419075807,633.0,969.2454888332657,577.8710371635578,986.5079330492417,2533.624459046065
4162,605.2086437602939,303.3370568247623,660.4542994149439,1569.0,793.803134925451,394.29545006295535,773.1336867821664,1961.2322717705729
4163,2234.6549502080034,1263.339758442801,2768.0052913491954,6266.0,787.2751692689484,443.5526298186497,894.1291413753358,2124.9569404629337
4164,719.0284070447767,424.7125258628562,820.2590670923672,1964.0,748.5315149096408,423.8761243234255,795.253931745499,1967.6615709785651
4165,434.79403434021987,196.81582615207208,461.3901395077081,1093.0,885.5706749444602,450.7159586151043,879.1498878576757,2215.4365214172403
4166,1093.786090715315,807.7961901291767,321.41771915550805,2222.9999999999995,716.9255603547609,473.1648587263493,314.3292930004511,1504.4197120815613
4167,232.95621537519187,122.39150652984284,226.65227809496528,582.0,888.8349410052159,447.1921658465592,817.6577014424007,2153.6848082941756
4168,389.99562473537424,216.25035281698905,395.7540224476366,1001.9999999999998,632.0713826025901,375.28707704899165,583.9462511337182,1591.3047107853
4169,177.72228354551632,140.6521312657026,231.62558518878103,550.0,501.6145416018894,479.6637567032873,704.7709704251585,1686.0492687303351
4170,272.44646773780687,185.24229007754704,322.31124218464623,780.0000000000002,499.61954660330576,473.58775383555155,626.5754688813576,1599.7827693202148
4171,653.9385031141475,644.2410342359696,762.8204626498831,2061.0,489.43998565028886,529.1290146916721,603.4308209574444,1621.9998212994053
4172,738.6218594223593,778.2154501748528,1441.162690402788,2958.0,778.6624427708954,828.6836365735401,1472.8657461326707,3080.2118254771062
4173,240.8990845671689,350.6128621076232,311.48805332520794,903.0,275.8209883631715,523.6975292996356,418.80498648228473,1218.3235041450919
4174,335.30923489274613,235.84289080122153,494.8478743060326,1066.0000000000005,369.77091959239567,294.637064545186,551.1105422315167,1215.5185263690983
4175,299.5115191122488,196.47313608685704,556.0153448008944,1052.0000000000002,277.9989076922154,147.30757357747032,551.377736445078,976.6842177147637
4176,760.7481270004852,613.5240156568311,774.7278573426837,2149.0,454.9588668634814,390.380002312659,469.03392085296724,1314.3727900291076
4177,368.22258155404603,345.9385173854843,199.83890106046982,914.0000000000002,337.4571360606243,292.5160554196608,205.4748452837168,835.4480367640019
4178,734.2597315242676,316.00871201535375,841.7315564603782,1891.9999999999995,410.0301007534069,224.63555892351079,418.2965974691288,1052.9622571460466
4179,667.0965726440315,527.1018296817224,605.8015976742465,1800.0000000000005,406.1115332265238,359.074438748938,387.77226598182585,1152.9582379572876
4180,379.5072618079471,430.34947284655357,515.1432653454995,1325.0,134.14175598408386,225.67587472554615,283.71417416399635,643.5318048736264
4181,607.9977494762763,491.95739148997643,186.04485903374737,1286.0,335.3220076225294,330.41917317599933,184.2614723997303,850.002653198259
4182,1866.4986598208245,936.4485985148357,733.0527416643399,3536.0,945.8362331538317,708.5473646168012,380.54815949882607,2034.931757269459
4183,232.72727655265493,179.91180617642803,97.36091727091708,510.0,358.9496731672529,274.4030278451292,162.61937784463294,795.972078857015
4184,358.73983861302975,34.61718031348852,426.64298107348185,820.0000000000001,652.2253037937057,167.88871413056594,730.0303076246787,1550.1443255489503
4185,1486.0564568034579,520.693623660593,1757.2499195359492,3764.0,765.987529800953,266.94599013787104,829.8090953274915,1862.7426152663156
4186,338.20067560449183,127.47051642150109,470.3288079740071,936.0,842.747888449661,339.36037476940623,1080.6333351746084,2262.7415983936758
4187,368.24386529036826,102.71534370540581,518.0407910042261,989.0000000000002,469.52669063873526,120.69256518332844,612.9255181861344,1203.144774008198
4188,725.0804791800033,184.29662653314566,889.6228942868513,1799.0000000000002,516.3312189941888,129.10462569649158,590.9957627848842,1236.4316074755645
4189,839.7301378251285,242.36774344418586,869.9021187306855,1951.9999999999998,613.1561491316035,198.1577377808719,591.7638734360942,1403.0777603485694
4190,1521.1503033997399,530.6298709896197,1875.2198256106396,3926.999999999999,1063.3510996212594,384.0848908301927,1183.1731644758754,2630.609154927328
4191,219.36695503962235,50.3037229137129,233.32932204666474,503.0,531.9241510036679,133.80061799173583,526.7930762395578,1192.5178452349614
4192,343.1805319704188,92.10373384691981,534.7157341826612,969.9999999999998,342.8307165554341,124.09439876508296,448.7165887334259,915.6417040539429
4193,794.95296157658,333.1181808683776,545.9288575550424,1674.0,588.4401124508125,324.34952521662075,500.3263084665836,1413.115946134017
4194,844.5184759032221,344.428565742153,580.052958354625,1769.0,536.6994309944595,292.3525862786157,474.9288973942027,1303.9809146672778
4195,637.6131480456515,224.31607116482024,191.07078078952824,1053.0,728.582370439947,326.0994957998857,329.04553599859736,1383.7274022384302
4196,545.0347533099049,258.7892511638449,770.1759955262502,1574.0,482.52161649206147,249.1363389531493,630.3817641221216,1362.0397195673322
4197,551.4189217363224,186.64912970026216,182.93194856341526,920.9999999999999,794.3810712675868,296.3495402743106,392.0887904145283,1482.8194019564257
4198,319.6301495175318,115.24864281551734,429.1212076669509,864.0,587.6063386058077,246.3244404186889,712.3317247173735,1546.2625037418702
4199,1295.7518855930157,559.3945219614006,345.8535924455837,2201.0,832.1976990836442,333.2800966323685,352.8408791884922,1518.3186749045049
4200,3509.227216001789,1123.5118825972622,816.2609014009489,5449.0,927.1581720623408,296.97988679548274,342.25074000402964,1566.3887988618533
4201,1400.5585930650213,502.0654249188801,1379.375982016099,3282.0000000000005,752.5096937948747,288.8306564103189,676.0457234450214,1717.386073650215
4202,514.5039891374793,189.367573586012,595.1284372765087,1299.0,1128.9688429409464,464.45899151784903,1195.1311474598087,2788.5589819186043
4203,317.3886905700158,130.63076099123452,413.9805484387496,862.0,1347.7935564360544,511.41575007028473,1610.716522087585,3469.925828593924
4204,626.243594137853,477.91985110346496,1164.8365547586818,2269.0,437.65614604090194,371.9443297430217,720.1867081855867,1529.7871839695104
4205,294.30312634479003,216.74227354378024,540.9546001114296,1052.0,539.5965624789933,459.25403029395903,832.9376246833831,1831.7882174563354
4206,881.627969909585,434.4802550764958,1068.8917750139192,2385.0,476.9631046507593,308.6413272300595,543.6835213048383,1329.287953185657
4207,1048.850188299443,393.00174700957564,883.1480646909812,2325.0,630.9574704551626,308.97890043693155,566.09639522926,1506.0327661213541
4208,542.6716354821754,241.4452181824775,689.883146335347,1473.9999999999998,356.46041643038046,231.15254062263188,414.8915451703067,1002.504502223319
4209,1401.4305842379854,554.0123079445613,1465.5571078174532,3421.0,686.8878511448524,300.06477947902414,614.8696948207281,1601.8223254446048
4210,1240.4124479144111,415.4419998142759,1090.1455522713131,2746.0,973.6984479184284,426.16850604791637,768.6320259366769,2168.498979903022
4211,675.5567701397699,129.37965564537419,475.063574214856,1280.0,499.86497978841874,125.10632327303416,262.411014866222,887.3823179276749
4212,177.6594288681563,114.48735933701029,221.85321179483338,514.0,502.0245786797,259.74660880315395,586.2857819099727,1348.0569693928267
4213,358.8273404706424,160.15754936445603,382.0151101649014,900.9999999999998,1181.9906295096575,453.209562042899,1272.3024395860632,2907.50263113862
4214,1492.7919237940969,477.22150012320446,2113.986576082699,4084.0,779.9257581959121,255.59190898180623,1094.6368693865622,2130.1545365642805
4215,1358.1801974091109,337.5839762040135,2653.2358263868764,4349.000000000001,566.0436548788895,187.0402389644741,989.5821102672838,1742.6660041106475
4216,362.86099502088933,77.15032969692702,715.9886752821837,1156.0,191.82816226081326,56.99780930915588,366.89525204069287,615.721223610662
4217,424.8959614250919,167.65394383918806,739.45009473572,1332.0,237.37411214058642,111.46354413783767,377.86980311338476,726.7074593918089
4218,1289.4270521962744,614.9408117395136,1421.6321360642116,3326.0,708.6066463002173,329.0667688823462,677.9509025095255,1715.6243176920889
4219,595.4585384878789,179.71688388880838,676.8245776233126,1452.0,730.808504585252,225.56029520650566,771.5438461179332,1727.9126459096908
4220,484.69944131078614,117.08448367915025,865.2160750100638,1467.0000000000002,619.7871553331239,169.7897981094047,863.2914775996062,1652.868431042135
4221,677.5400553293337,425.32775709722154,1238.1321875734445,2341.0,611.19088272416,440.3001849652891,1088.3061497062945,2139.7972173957437
4222,626.8885501643233,185.067632222059,546.0438176136179,1358.0000000000002,299.4584323131051,90.77251729100429,227.06548999211796,617.2964395962274
4223,783.4319782079506,289.5665108095381,885.0015109825113,1958.0,1091.0919238152358,410.44502678337204,1318.80311530024,2820.3400658988476
4224,485.3173303481299,250.18620745279227,571.4964621990778,1307.0,824.4695547661485,423.4528187904291,978.0588559130048,2225.981229469582
4225,1194.4698840611295,518.2324109193961,1210.2977050194747,2923.0,1120.142895335403,472.1223465033901,1192.7989542907417,2785.0641961295346
4226,282.927942076913,130.21308877939558,303.8589691436914,717.0,732.0707715442328,285.16930692990525,824.5761197272354,1841.8161982013735
4227,246.22937787154314,116.97441322984014,239.79620889861667,603.0,838.1073671927462,391.3633884798613,841.7487401153527,2071.21949578796
4228,928.9997902271317,447.98093606320276,826.0192737096655,2203.0,793.8572828903807,370.0433403406568,732.9320976452484,1896.832720876286
4229,2081.796098739621,955.1039948841902,1979.0999063761888,5016.0,1054.9827745311586,491.88994836867994,1015.809324100413,2562.6820470002517
4230,847.4196312268488,302.9232902729887,637.6570785001627,1788.0000000000002,872.0559210457733,343.0488748115685,676.2362599463896,1891.3410558037313
4231,681.0722844953123,420.09767539349536,423.8300401111925,1525.0,648.6328231176119,347.6145016965461,417.6079935039921,1413.85531831815
4232,698.4984223753804,325.8994601671629,557.6021174574568,1582.0,572.3248802823327,252.04405330937186,450.2548622384669,1274.6237958301715
4233,294.678243722257,294.25264334112745,326.0691129366156,915.0000000000001,395.4881222244888,312.1840313074755,376.7329997054815,1084.4051532374458
4234,1326.4520723275696,584.7300613983009,1253.8178662741295,3165.0,1072.4746813195857,535.1119918049649,1168.3248863867325,2775.911559511283
4235,1280.4797368357997,612.6054352310974,1392.914827933103,3286.0,818.6894861827021,463.3594924092953,979.6374262236448,2261.686404815642
4236,525.1443124153127,202.39287445613868,566.4628131285488,1294.0,1024.4954269678215,435.8558354865154,1205.4249298257512,2665.7761922800883
4237,381.60375591167207,158.03611170847296,283.36013237985503,823.0,1240.9209785873413,560.0911809046252,727.1795765109438,2528.19173600291
4238,1536.9762350010944,566.0701215754535,1067.9536434234521,3171.0,1262.057213504386,596.6294376065509,999.9029103150425,2858.5895614259794
4239,1465.1490235693507,583.6356168814219,978.2153595492274,3027.0,683.4918205555114,295.75342851384914,494.8125920431284,1474.0578411124889
4240,3394.938856771919,2016.295112557632,4403.766030670448,9815.0,342.4334013017243,203.9750274580269,453.36010051625055,999.7685292760017
4241,4533.944514368767,2511.660599718831,5891.394885912402,12937.0,1212.3861398609242,669.8968026324214,1625.2915656448847,3507.57450813823
4242,195.81484885446204,53.061720158436,243.1234309871019,491.99999999999994,450.89451428159276,108.32034262029329,574.9604713860859,1134.175328287972
4243,281.28275590580387,130.47189908190472,196.24534501229144,608.0,867.3285039455848,492.0025247368451,590.822188907542,1950.153217589972
4244,873.8029503611007,325.05967634847934,929.1373732904196,2128.0,894.1561392606975,412.1466917512773,935.9481445304567,2242.2509755424317
4245,267.3697345744806,115.90937314550317,259.7208922800162,643.0,864.0998096719551,507.09034388477863,822.7802137850966,2193.9703673418303
4246,739.082234716685,376.8414195619997,820.0763457213152,1936.0,1256.9410903388346,646.5807854570459,1430.5381465252265,3334.0600223211068
4247,924.521148759045,689.824868317659,1486.6539829232959,3101.0,689.397505734968,494.37938273167526,1106.709513159916,2290.486401626559
4248,194.1646329636103,79.35951645261112,230.47585058377854,503.99999999999994,672.1820257723525,322.67352396505703,818.8568232598731,1813.7123729972827
4249,537.6849146266293,214.45234773285335,523.8627376405176,1276.0000000000002,933.0926080462871,442.4941634286655,928.9516976314916,2304.538469106444
4250,745.4483667917642,358.60880939315507,720.9428238150808,1825.0,638.6807065298422,280.684567403079,576.5381286895093,1495.9034026224303
4251,779.2504863349409,561.2150758089855,691.5344378560739,2032.0000000000005,702.9678224735957,490.9375143895199,564.207684161301,1758.1130210244164
4252,3306.3704012917706,1949.6845902721755,2810.9450084360537,8067.0,551.955463167046,376.2857789482817,445.6520557707335,1373.8932978860612
4253,289.25396901054364,185.86196372944926,246.88406726000707,722.0,507.2136423190415,301.39429960505555,384.07717063975815,1192.6851125638552
4254,443.83157065510613,292.0672240161812,323.10120532871287,1059.0000000000002,745.5319309530097,493.0180765755074,481.6555528406969,1720.205560369214
4255,760.2577611821036,550.9706252865648,526.7716135313316,1838.0,761.646038397631,501.8852503859778,465.4735693033701,1729.0048580869789
4256,224.69245094682063,167.05789463502728,166.2496544181521,558.0,535.9235220959398,337.51914265043615,329.02978314414867,1202.4724478905246
4257,285.1821806391037,145.18254219710863,189.6352771637877,620.0,678.6478895703121,373.80455172630974,400.6515600962372,1453.1040013928591
4258,348.24844092810343,207.2797366885532,180.4718223833433,736.0,938.1664117621565,577.8067165667516,390.5499966296824,1906.5231249585904
4259,410.0055069651204,174.21367852060519,355.7808145142745,940.0,1038.9703074742818,481.48032681527764,826.0564379898578,2346.507072279417
4260,275.64213849584735,149.64077612631746,223.71708537783525,649.0,723.3616531825762,437.08338029825535,530.1654656703794,1690.6104991512111
4261,1603.8765622337078,696.8366074146284,1158.2868303516645,3459.000000000001,700.4538643534753,338.7582144378262,456.0893795207304,1495.301458312032
4262,487.82060082613725,157.46685437088252,258.71254480298006,903.9999999999998,877.2108740764378,338.1472075503195,435.79295384128505,1651.1510354680422
4263,587.1844300489761,287.1639333929754,503.65163655804855,1378.0,1086.2351834136355,575.9909660694337,796.1368762798045,2458.363025762874
4264,658.6830547861645,245.40596064697067,382.9109845668652,1287.0000000000005,941.2171111494396,369.83860736943296,441.20648777902113,1752.2622062978935
4265,1058.8080086316484,444.585188391788,425.6068029765636,1929.0,1008.2928388773797,449.5676178349626,332.43199586989226,1790.2924525822345
4266,778.6822997531182,383.1390969151231,702.1786033317585,1863.9999999999998,972.4789438580021,496.8966735959695,968.5339506190485,2437.90956807302
4267,166.0075491195671,102.71478453546247,177.27766634497038,445.99999999999994,921.7167215805757,646.2006615332575,1141.6573927406562,2709.5747758544894
4268,123.31799700793867,64.42308640729378,129.2589165847675,316.99999999999994,461.77910131530956,259.2621557689471,550.6786125249032,1271.7198696091598
4269,454.2178659436566,197.63253215145684,316.1496019048866,968.0,630.2600683418821,320.640864324838,499.0814355029588,1449.982368169679
4270,3704.6466566540016,1467.4372851986352,3450.916058147364,8623.0,820.0834298169082,356.9497811098909,815.9913397715085,1993.0245506983074
4271,888.5257103963144,364.4554510472317,496.01883855645406,1749.0000000000002,920.7070319381751,428.62141123337483,680.1015436594621,2029.429986831012
4272,319.97669883889614,118.18688820813276,268.83641295297105,707.0,108.548229338479,56.75003198586804,71.38700913628509,236.68527046063213
4273,1787.8169305857582,715.49664903559,904.6864203786519,3408.0,296.3524089384466,170.78369079411084,181.6027343178106,648.738834050368
4274,548.3921499957163,449.270101089301,613.3377489149825,1610.9999999999998,176.95105681326314,138.62391404084667,137.138890556038,452.7138614101478
4275,326.7477661523966,180.48608864464674,222.76614520295658,730.0,562.5847668048362,377.6096501132564,272.9261150727442,1213.1205319908368
4276,820.6009116643455,395.60854760538115,790.7905407302732,2007.0,830.9149432262892,476.72256439995084,684.8601407690588,1992.4976483952987
4277,298.37057946376655,129.4591372950764,215.17028324115708,643.0,704.436916946552,377.2251101280356,407.79498646884383,1489.4570135434315
4278,2547.8119075371646,1142.922048507207,1330.2660439556275,5020.999999999999,860.2129748018307,392.61907209069466,579.2144693773207,1832.046516269846
4279,886.3739179345819,460.3050501857378,645.3210318796798,1991.9999999999995,734.7187565017565,424.5520110629281,670.116447349462,1829.3872149141466
4280,817.2057826488577,236.7804047642552,533.013812586887,1587.0,830.8822111505679,250.6223052380528,673.9960593120169,1755.5005757006375
4281,756.8965892375742,303.78565844569823,434.3177523167278,1495.0000000000002,639.8264915278775,288.0460670402661,459.23663095571163,1387.1091895238553
4282,289.37122000588556,121.17880011655643,486.449979877558,897.0,674.6574709555736,284.0341637790877,914.405979221369,1873.0976139560303
4283,43.1594908740936,16.048180475504367,72.79232865040204,132.0,631.0627699723515,251.33773839819702,875.5816368056336,1757.9821451761823
4284,101.24665195597615,46.6666066222109,166.08674142181297,314.0,622.0704236868127,298.2144619479325,841.166278750686,1761.4511643854312
4285,1199.9810704029564,503.13615442297805,1961.8827751740648,3664.999999999999,620.6830896009458,288.3840667797539,835.3111031642047,1744.3782595449043
4286,225.44480000312595,94.67007085066903,346.8851291462048,666.9999999999998,687.2292128692574,336.96608636660505,830.9220195757543,1855.1173188116168
4287,424.93314179895464,178.4900979639224,684.5767602371232,1288.0000000000002,790.0843726609212,377.988416583298,1003.9058869835724,2171.9786762277918
4288,1381.1527113503043,620.6409970206759,2207.2062916290192,4209.0,498.24110146463164,287.575600521666,641.070806461264,1426.8875084475617
4289,400.48878212121286,179.753433860305,597.757784018482,1177.9999999999998,660.8909554377549,325.3497980938734,800.012952147777,1786.2537056794054
4290,993.0758779499331,500.14083980093824,1441.7832822491282,2934.9999999999995,532.1988652931432,311.70197583335147,622.567849634523,1466.4686907610176
4291,2590.1954487657276,1251.336962789703,3849.4675884445696,7691.0,443.1817255949964,257.9813081541278,482.7662142016995,1183.9292479508238
4292,485.84151905832937,170.66475853598297,747.4937224056875,1404.0,329.16094820783206,174.66345569609504,405.16639740682365,908.9908013107507
4293,813.5539990340169,414.6391326268496,1288.806868339133,2516.9999999999995,744.5255725515041,439.7043300284927,949.3225840497155,2133.552486629712
4294,1083.9998834466244,509.6394660245472,1865.3606505288287,3459.0,662.5584799424525,377.42452331939154,921.357089425525,1961.3400926873692
4295,1111.731302566694,607.6782206626531,1783.590476770653,3503.0,486.12970584833454,298.25330286819866,629.6972753884155,1414.0802841049485
4296,214.25757810318362,89.46476082829089,310.27766106852545,614.0,487.9129721270771,219.62762021052797,560.4103313254011,1267.950923663006
4297,164.33967725502382,96.86337244242269,265.7969503025535,527.0,343.2770399186533,194.5010352672405,457.08695968488223,994.8650348707761
4298,588.8635808051022,281.5838397878645,928.5525794070337,1799.0000000000005,674.2029249026295,355.53644648971493,863.6197921955293,1893.3591635878738
4299,272.9469008041486,130.3791664833322,412.67393271251916,816.0,497.26208693394574,235.977433966971,592.0524686406218,1325.2919895415384
4300,483.6126679555522,230.10538028375726,779.2819517606908,1493.0000000000002,576.2279586269289,290.50372927608487,752.7224300436153,1619.4541179466291
4301,1480.5217276002877,761.3762443097969,2214.1020280899156,4456.0,428.3800690175063,208.1848034543062,528.7293050404955,1165.2941775123081
4302,563.760908628511,229.6879739584241,845.5511174130651,1639.0,842.2162584921923,436.3895865780867,1056.4217360710827,2335.0275811413617
4303,489.71737809349145,211.59247601323304,734.6901458932755,1436.0,611.1836853609079,299.3440440877155,777.6883564861243,1688.2160859347478
4304,427.44180656046296,153.09197073875103,848.4662227007861,1429.0,498.4748032489117,181.22815628889575,826.8094037234744,1506.5123632612817
4305,515.2537256423424,412.9670375878786,1455.779236769779,2384.0,454.5230498948601,407.60272230774905,956.8213332972191,1818.9471054998282
4306,1873.08475793887,834.2563234100214,3655.6589186511073,6362.999999999999,707.7349942339039,352.3519592771834,1052.5228395856077,2112.6097930966953
4307,636.9516229499959,217.5482421443834,1227.5001349056213,2082.0000000000005,427.960735900861,143.26954136646103,679.8213009994489,1251.0515782667708
4308,1062.1296724496237,523.1328576886718,1969.7374698617048,3555.0,520.6416365585275,237.67383310382345,727.4160640009085,1485.7315336632594
4309,127.00693272139893,59.54070953130302,187.452357747298,374.0,612.8502652190944,262.77814259302085,710.44950511448,1586.0779129265952
4310,427.76340908996474,182.9288834377556,621.3077074722794,1231.9999999999998,596.5336991697401,243.99506145522312,686.7508330398662,1527.2795936648295
4311,1012.3171086380912,362.6885912083866,1546.9943001535219,2922.0,459.6998616619118,175.40433868990644,548.2629434649513,1183.3671438167694
4312,327.9835063685823,141.59545592307015,528.4210377083475,998.0,428.15870255776963,166.3854981938107,508.6543021652817,1103.198502916862
4313,141.62614065247706,46.771104289669736,209.60275505785324,398.00000000000006,448.2419883065009,173.57556477460724,520.9856498750519,1142.80320295616
4314,216.15287330847258,60.55703797160166,300.29008871992585,577.0000000000001,570.8084178866526,246.4955523229594,591.0956005432461,1408.399570752858
4315,239.93411293682365,96.43981451456509,297.6260725486113,634.0,440.8606059326999,223.33095727435918,350.2777108525595,1014.4692740596186
4316,599.6626485442063,257.64978914745205,778.6875623083417,1636.0,362.280457029363,156.00097089634096,339.35279657221986,857.6342244979238
4317,571.8989100780888,301.267782269725,857.8333076521864,1731.0,416.94445388859674,245.97344728008642,528.5248936399947,1191.4427948086777
4318,278.7165100847027,103.73477152399833,620.5487183912988,1002.9999999999999,210.39598964390004,99.11153743415147,314.27987961354677,623.7874066915983
4319,533.6675888071115,236.8008526145704,682.531558578318,1453.0,413.23207244609154,226.3020657752497,363.2115262552862,1002.7456644766273
4320,386.9118945247395,192.299077807707,1312.7890276675537,1892.0000000000002,197.36443836907566,123.85670657005082,395.11904760342213,716.3401925425486
4321,384.77887923775296,162.9789263954154,654.2421943668317,1202.0,448.39395189745017,205.92428133329912,587.8938318388828,1242.212065069632
4322,757.5565973708467,387.30626689015077,1232.1371357390028,2377.0,440.52578082131373,256.12912488713914,544.257115305887,1240.9120210143399
4323,262.71936344300013,119.24845349091817,394.0321830660816,775.9999999999999,542.3332480272762,251.915241899957,676.7495821290244,1470.9980720562576
4324,660.840853077314,320.88360377929575,1068.2755431433905,2050.0,499.658045967757,225.5316194371105,669.1109341885565,1394.300599593424
