idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
4673,7875351.3591195345,3020828.4394794814,9164254.201400975,7874528.017115022,3020618.812733829,9165287.170151098,-823.3420045124367,-209.6267456524074,1032.9687501229346,127394236.97560136,47481320.86912158,238888193.9478555,127380430.56394261,47478017.19123582,238949620.39709175,-13806.411658748984,-3303.677885763347,61426.44923624396,0,0,1,0.0,0.0,3.4170444011688232,0.0,0.0,739.2098550796509,0,0,3.4170444011688232,0,0,591699,0.0,0.0,1717195.72607954,2,645,317,123.01359844207765
4674,7875351.3591195345,3020828.4394794814,9164254.201400975,7871103.522338157,3019950.492454055,9169379.985207798,-4247.836781377904,-877.9470254261978,5125.783806823194,127394236.97560136,47481320.86912158,238888193.9478555,127325955.31124784,47472012.55061382,239048846.14434695,-68281.66435351968,-9308.318507760763,160652.19649145007,0,0,1,0.0,0.0,3.8548288345336914,0.0,0.0,478.5010757446289,0,0,3.8548288345336914,0,0,505672,0.0,0.0,3967656.2042823364,2,645,319,138.7738380432129
4675,7875351.3591195345,3020828.4394794814,9164254.201400975,7871895.664040182,3020114.4674072633,9168423.86855259,-3455.6950793527067,-713.9720722180791,4169.667151615024,127394236.97560136,47481320.86912158,238888193.9478555,127338205.52676661,47473417.60356613,239037801.9130659,-56031.448834747076,-7903.26555544883,149607.96521040797,0,0,1,0.0,0.0,2.5827524662017822,0.0,0.0,388.92337703704834,0,0,2.5827524662017822,0,0,528045,0.0,0.0,4379326.835445075,2,645,321,92.97908878326416
4676,7875351.3591195345,3020828.4394794814,9164254.201400975,7871349.236762268,3020001.82960039,9169082.933637345,-4002.122357266955,-826.609879091382,4828.732236370444,127394236.97560136,47481320.86912158,238888193.9478555,127329724.1894928,47472500.818686225,239038332.0954044,-64512.78610855341,-8820.050435356796,150138.14754888415,0,0,1,0.0,0.0,3.4301044940948486,0.0,0.0,441.72213649749756,0,0,3.4301044940948486,0,0,489264,0.0,0.0,3732840.270334463,2,645,322,123.48376178741456
4677,7875351.3591195345,3020828.4394794814,9164254.201400975,7871307.836424469,3019996.065897984,9169130.097677559,-4043.522695065476,-832.3735814974643,4875.896276583895,127394236.97560136,47481320.86912158,238888193.9478555,127328265.06223084,47472552.46966536,239038630.92293656,-65971.91337051988,-8768.399456217885,150436.97508105636,0,0,1,0.0,0.0,4.72260046005249,0.0,0.0,257.0115966796875,0,0,4.72260046005249,0,0,512489,0.0,0.0,3085856.3237109454,2,645,323,170.01361656188965
4678,7875351.3591195345,3020828.4394794814,9164254.201400975,7871776.425469485,3020092.4816150814,9168565.092915388,-3574.933650049381,-735.9578643999994,4310.891514413059,127394236.97560136,47481320.86912158,238888193.9478555,127335918.03574084,47473502.102713734,239023529.6899242,-58318.93986052275,-7818.7664078474045,135335.74206870794,0,0,1,0.0,0.0,3.1933956146240234,0.0,0.0,223.1345100402832,0,0,3.1933956146240234,0,0,491974,0.0,0.0,3036924.428640673,2,645,324,114.96224212646484
4679,7875351.3591195345,3020828.4394794814,9164254.201400975,7874168.330089295,3020590.3411348816,9165675.328775816,-1183.0290302392095,-238.09834459982812,1421.1273748409003,127394236.97560136,47481320.86912158,238888193.9478555,127375365.76614188,47478733.757200584,238931781.3199605,-18871.209459483624,-2587.1119209975004,43587.3721050024,0,0,1,0.0,0.0,3.727496385574341,0.0,0.0,766.8371801376343,0,0,3.727496385574341,0,0,235664,0.0,0.0,675412.7409171668,2,645,325,134.18986988067627
4680,7875351.3591195345,3020828.4394794814,9164254.201400975,7871054.162576471,3019941.5837805397,9169438.253643002,-4297.196543063037,-886.8556989417411,5184.052242027596,127394236.97560136,47481320.86912158,238888193.9478555,127324697.72792587,47471704.3021646,239059999.94706896,-69539.24767549336,-9616.566956982017,171805.9992134571,0,0,1,0.0,0.0,2.671250820159912,0.0,0.0,137.37957286834717,0,0,2.671250820159912,0,0,671569,0.0,0.0,3958298.8461580663,2,645,327,96.16502952575684
4681,7875351.3591195345,3020828.4394794814,9164254.201400975,7874892.421063537,3020731.001861975,9164810.577074446,-458.9380559977144,-97.43761750636622,556.3756734710187,127394236.97560136,47481320.86912158,238888193.9478555,127386833.99899247,47480083.64820703,238912480.19285464,-7402.976608887315,-1237.2209145501256,24286.2449991405,0,0,1,0.0,0.0,3.774728536605835,0.0,0.0,206.56151676177979,0,0,3.774728536605835,0,0,285744,0.0,0.0,646517.5415538056,2,645,329,135.89022731781006
4682,7875351.3591195345,3020828.4394794814,9164254.201400975,7862845.020308651,3018147.603733146,9179441.37595818,-12506.338810883462,-2680.8357463353314,15187.17455720529,127394236.97560136,47481320.86912158,238888193.9478555,127198949.08464257,47449333.19731895,239548018.53188318,-195287.890958786,-31987.67180263251,659824.5840276778,0,0,1,0.0,0.0,4.899493217468262,0.0,0.0,246.24912643432617,0,0,4.899493217468262,0,0,2159337,0.0,0.0,13622132.110522045,2,645,631,176.38175582885742
