idx,Ck1Road,Ck1Bus,Ck1Rail,Ck2Road,Ck2Bus,Ck2Rail,CkDiffRoad,CkDiffBus,CkDiffRail,Lk1Road,Lk1Bus,Lk1Rail,Lk2Road,Lk2Bus,Lk2Rail,deltaLkRoad,deltaLkBus,deltaLkRail,scenarioLinkDepthRoad, scenarioLinkDepthBus, scenarioLinkDepthRail,scenarioLinkKMRoad, scenarioLinkKMBus, scenarioLinkKMRail,scenarioLinkSavedSecsRoad, scenarioLinkSavedSecsBus, scenarioLinkSavedSecsRail,LBarRoad, LBarBus, LBarRail,nMinusRoad, nMinusBus, nMinusRail,SavedSecsRoad, savedSecsBus, savedSecsRail,net_mode, net_i, net_j, net_secs
10,7875351.3591195345,3020828.4394794814,9164254.201400975,7863889.305039284,3018579.749446059,9177964.945514662,-11462.054080250673,-2248.6900334223174,13710.744113687426,127394236.97560136,47481320.86912158,238888193.9478555,127212770.43544845,47455962.04852193,239449682.0696701,-181466.54015290737,-25358.820599652827,561488.1218146086,0,0,1,0.0,0.0,3.3296971321105957,0.0,0.0,302.4627513885498,0,0,3.3296971321105957,0,0,3002926,0.0,0.0,18051138.966198873,2,365,930,119.86909675598145
11,7875351.3591195345,3020828.4394794814,9164254.201400975,7862100.897171275,3018211.8336305367,9180121.269198185,-13250.461948259734,-2616.605848944746,15867.067797210068,127394236.97560136,47481320.86912158,238888193.9478555,127184781.94768836,47451464.641181745,239543669.38622516,-209455.02791300416,-29856.22793983668,655475.4383696616,0,0,1,0.0,0.0,3.4747350215911865,0.0,0.0,254.22879695892334,0,0,3.4747350215911865,0,0,3277312,0.0,0.0,19622574.218913645,2,365,931,125.09046077728273
12,7875351.3591195345,3020828.4394794814,9164254.201400975,7860119.671471847,3017784.103190206,9182530.225337965,-15231.687647687271,-3044.3362892754376,18276.02393699065,127394236.97560136,47481320.86912158,238888193.9478555,127152045.89827931,47445964.70653383,239669573.22229585,-242191.07732205093,-35356.16258775443,781379.2744403481,0,0,1,0.0,0.0,3.820824384689331,0.0,0.0,272.4676694869995,0,0,3.820824384689331,0,0,3845362,0.0,0.0,21943724.605690442,2,365,932,137.54967784881592
13,7875351.3591195345,3020828.4394794814,9164254.201400975,7872633.666094754,3020241.7135618855,9167558.620343389,-2717.6930247806013,-586.7259175959043,3304.418942414224,127394236.97560136,47481320.86912158,238888193.9478555,127350726.10985054,47473913.065361544,239067190.36233658,-43510.865750819445,-7407.803760036826,178996.41448107362,0,0,1,0.0,0.0,4.210213661193848,0.0,0.0,1063.1420860290527,0,0,4.210213661193848,0,0,1838222,0.0,0.0,6877663.331887648,2,365,933,151.56769180297852
14,7875351.3591195345,3020828.4394794814,9164254.201400975,7871998.801871766,3020015.770636265,9168419.427491954,-3352.5572477681562,-812.6688432162628,4165.226090978831,127394236.97560136,47481320.86912158,238888193.9478555,127341015.40891834,47468279.48979045,239123905.42857578,-53221.56668302417,-13041.37933113426,235711.4807202816,0,0,1,0.0,0.0,4.990745544433594,0.0,0.0,1114.4070281982422,0,0,4.990745544433594,0,0,2249049,0.0,0.0,9438079.685400948,2,365,934,179.66683959960938
15,7875351.3591195345,3020828.4394794814,9164254.201400975,7872114.7631767765,3020068.3719319236,9168250.864891304,-3236.5959427580237,-760.0675475578755,3996.6634903289378,127394236.97560136,47481320.86912158,238888193.9478555,127344416.58256644,47469836.07548085,239105123.33641654,-49820.3930349201,-11484.793640732765,216929.38856104016,0,0,1,0.0,0.0,4.432210445404053,0.0,0.0,1050.3987293243408,0,0,4.432210445404053,0,0,2418937,0.0,0.0,9434098.507402226,2,365,935,159.5595760345459
16,7875351.3591195345,3020828.4394794814,9164254.201400975,7860065.649888775,3017781.2187862694,9182587.13132493,-15285.709230759181,-3047.2206932120025,18332.92992395535,127394236.97560136,47481320.86912158,238888193.9478555,127150771.53277998,47446272.10490895,239671014.63608643,-243465.44282138348,-35048.76421263069,782820.6882309318,0,0,1,0.0,0.0,3.2839901447296143,0.0,0.0,242.79633808135986,0,0,3.2839901447296143,0,0,3812438,0.0,0.0,21497872.86780155,2,365,936,118.22364521026611
17,7875351.3591195345,3020828.4394794814,9164254.201400975,7873582.781762485,3020365.126996066,9166486.091241397,-1768.5773570491,-463.31248341547325,2231.889840422198,127394236.97560136,47481320.86912158,238888193.9478555,127366765.10570501,47473460.4200099,239039530.89599884,-27471.86989635229,-7860.449111677706,151336.9481433332,0,0,1,0.0,0.0,4.557703495025635,0.0,0.0,735.9247913360596,0,0,4.557703495025635,0,0,2256878,0.0,0.0,9031230.233429532,2,365,938,164.07732582092285
18,7875351.3591195345,3020828.4394794814,9164254.201400975,7873050.626392225,3020321.061129774,9167062.312478015,-2300.732727309689,-507.3783497074619,2808.111077040434,127394236.97560136,47481320.86912158,238888193.9478555,127356821.38948414,47474624.07975918,239045255.43137437,-37415.586117222905,-6696.78936240077,157061.48351886868,0,0,1,0.0,0.0,3.2909317016601562,0.0,0.0,425.33808517456055,0,0,3.2909317016601562,0,0,1607666,0.0,0.0,6406668.292710636,2,365,940,118.47354125976562
19,7875351.3591195345,3020828.4394794814,9164254.201400975,7872387.738169109,3020132.40174911,9167913.860081743,-2963.6209504250437,-696.0377303715795,3659.6586807686836,127394236.97560136,47481320.86912158,238888193.9478555,127345475.04785456,47472396.60599502,239132315.90082496,-48761.92774680257,-8924.263126559556,244121.95296946168,0,0,1,0.0,0.0,3.846405506134033,0.0,0.0,938.2530727386475,0,0,3.846405506134033,0,0,1985993,0.0,0.0,8085273.390493151,2,365,941,138.4705982208252
20,7875351.3591195345,3020828.4394794814,9164254.201400975,7873027.1103558345,3020285.4047234375,9167121.484920803,-2324.248763700016,-543.0347560439259,2867.283519828692,127394236.97560136,47481320.86912158,238888193.9478555,127356864.90742534,47474233.5575933,239071289.99090692,-37372.06817601621,-7087.311528280377,183096.04305142164,0,0,1,0.0,0.0,3.860473871231079,0.0,0.0,885.9603796005249,0,0,3.860473871231079,0,0,1753303,0.0,0.0,7125080.033833414,2,365,942,138.97705936431885
